marketStatus,week,year,ageOfStoreInWeeks,newStore30weeks,DMAStoreCount,braziliancitruspepper,spicykoreanq,app1,app2,app3,app4,app5,web1,web2,web3,web4,web5,promo1,promo2,promo3,promo4,promo5,TotalItemSales,totalDelivery,DeliverySales,DDDeliverySales,DoorDashDeliverySales,CallDineInSales,WalkDineInSales,CallToGoSales,WalkToGoSales,appSales,webMobileSales,otherSales,TransactionCount,totalDeliveryTransactions,DeliveryTransactions,DDDeliveryTransactions,DoorDashDeliveryTransactions,CallDineInTransactions,WalkDineInTransactions,CallToGoTransactions,WalkToGoTransactions,appTransactions,webMobileTransactions,otherTransactions,OLOSocialSpend,OLOSearchSpend,OLODisplaySpend,OLVNationalSpend,OLVSocialSpend,DigitalSpend,tvspend,AdSpend,localsponsorsSpend,localsocialSpend,localdigitalSpend,localradioSpend,localoohSpend,localotherSpend,localtvSpend,localmobileSpend,localAdSpend,MaxTemp,wingstops_within_3_miles,Buffalo_Wild_Wings_within_3_miles,Chick_Fil_A_within_3_miles,Chipotle_within_3_miles,KFC_within_3_miles,Panda_Express_within_3_miles,Pizza_Hut_within_3_miles,Taco_Bell_within_3_miles,Whataburger_within_3_miles,Dominos_within_3_miles,competitors_within_3_miles,raining_float,snowing_float,OverallSatisfaction,DigitalOSAT,TasteOfFood,AccuracyOfOrder,SpeedOfService,unemploymentRate,InternalDeliveryAvailable,DDDeliveryAvailable,DoorDashDeliveryAvailable,AnyDeliveryAvailable,price10BonelessCombor,price10ClassicComboj,price10pcBonelessr,price10pcClassicj,price10SplitComboj,price12pcClassicj,price15BonelessCombor,price15ClassicComboj,price15pcBonelessr,price15pcClassicj,price15SplitComboj,price2pcCrispyTenders,price20OzBeverage,price20pcBonelessr,price20pcClassicj,price24pcFamilyBonelessr,price24pcFamilyClassicj,price24pcFamilySplitj,price25BWBigNiteinBundle,price3CrispyTendersCombo,price3pcBonelessr,price3pcClassicj,price30pcClassicj,price30pcFamilyBonelessr,price30pcFamilyClassicj,price30pcFamilySplitj,price32OzBeverage,price4pcCrispyTenders,price40pcFamilyClassicj,price40pcFamilySplitj,price5CrispyTendersCombo,price5pcBonelessr,price5pcClassicj,price50pcFamilyClassicj,price6BonelessCombor,price6ClassicComboj,price6SplitComboj,price8BonelessCombor,price8ClassicComboj,price8pcBonelessr,price8pcClassicj,price8SplitComboj,priceAdd5BonelessWingsr,priceAdd5ClassicWingsJ,priceBleuCheeseRegular,priceBuffaloFF,priceBWLunchCombor,priceCarrotSticks,priceCelerySticks,priceCheeseFriesRegular,priceCheeseSauceMedium,priceCheeseSauceRegular,priceCLLunchComboj,priceFrenchFriesLarge,priceFrenchFriesRegular,priceFrenchFriesRegulare,priceFriedCornLarge,priceFriedCornRegular,priceHoneyMustardRegular,priceRanchLarge,priceRanchRegular,priceRollEach,priceRollsHalfDozen,priceSauce,priceTripleChocolateBrownie,priceUpgradeDrink,priceVeggieSticks,priceVoodooFriesLarge,priceVoodooFriesRegular,householdsPerStore,WeekNo,WeekDate,WeekDay,Month,Year,Quarterly,QYear,Year_01,BRAND,BRAND_CODE,MARKET_CODE
Core,16,2017,1190,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8305769.41,0,0,0,0,9746.45,1903290.79,2372371.29,2231062.66,0,1288514.95,500783.27,471159,0,0,0,0,474,116455,116030,151952,0,59831,26417,5231.655853,7839.755608,4485.115293,5657.827385,6693.170122,29907.52426,13665.93392,43573.45818,22384.62786,0,4388.235124,16988.82645,998.5123967,6595.041322,0,0,51355.24315,102.02,6,2,10,8,8,12,13,10,8,8,53,0.095701917,0,0.576158817,0.459498783,NA,NA,NA,4.680194805,1,0,0,1,12.05968046,12.15327593,7.878976358,8.772956465,11.90223747,10.84871872,19.56752017,19.61584073,11.53151374,12.91664883,19.66278657,2.772951236,2.104337715,15.58741124,17.24615669,26.9088246,27.04275841,27.00985238,15.99,8.117385544,2.482091718,2.830757535,25.24381748,31.04588819,31.37999553,31.27628959,2.572471393,6.120674082,41.10455718,40.86244374,10.45991186,3.855976008,4.414271191,50.07961041,8.975100955,9.013626867,8.993105269,10.34790803,10.39145067,6.542502444,7.263376482,10.34887076,3.583317485,4.043712378,0.828763449,3.103930993,5.861482034,1.102875642,1.082947286,3.251279642,2.021480225,1.039435247,6.025739059,3.70541953,2.177938495,2.084544172,4.018155579,2.518343201,0.836871988,3.582950657,0.828603693,0.523994771,2.621443816,0.841970636,1.740156601,0.418247903,1.105613305,4.997507907,3.081206183,36547.14194,16,4/23/2017,1,4,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MCORE
Core,17,2017,1191,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8182358.95,0,0,0,0,10989.9,1831440.22,2381314.65,2198119.05,0,1275645.89,484849.24,457741,0,0,0,0,577,113036,113295,147950,0,57600,25283,4801.722387,8043.380069,4050.240139,36.36567068,0,16931.70827,112953.072,129884.7802,22384.62786,0,4699.9423,15065.85124,1336.792278,942.1487603,0,0,44429.36244,98.06,6,2,10,8,8,12,13,10,8,8,53,0.143784787,0,0.576158817,0.459498783,NA,NA,NA,4.594480519,1,0,0,1,12.05656361,12.15663075,7.871512025,8.776977796,11.90611652,10.84853736,19.58806696,19.63070864,11.51658306,12.92811148,19.62622352,2.764139854,2.105728838,15.58571629,17.2491153,26.88215599,27.04140528,26.99487972,15.99,8.12358814,2.491941893,2.829939741,25.26198956,31.07145224,31.38696958,31.29543302,2.573152239,6.121840397,41.1294542,40.92045438,10.46573527,3.862466001,4.41509431,50.09230326,8.977785301,9.016317034,9.008600551,10.35119749,10.39411253,6.540442659,7.261731332,10.35806975,3.58192724,4.043500535,0.828791951,3.106021911,5.921350971,1.102929612,1.08317331,3.239964363,2.024872194,1.039393261,6.040640344,3.70726242,2.178776005,2.084544172,4.018155579,2.518343201,0.835968518,3.581768546,0.828640799,0.523431422,2.635976082,0.841496296,1.739496448,0.415280385,1.106779853,4.997507907,3.104684108,36513.05195,17,4/30/2017,1,4,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MCORE
Core,18,2017,1192,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0,0,0,8147934.34,0,0,0,0,10847.31,1867444.91,2354144.17,2170325.92,0,1261427.14,483744.89,461716,0,0,0,0,530,114304,115340,147214,0,58787,25541,2767.458577,7084.775321,4590.52128,39706.59076,30025.42516,84174.7711,53988.02937,138162.8005,22384.62786,0,4699.9423,14745.35537,1336.792278,0,0,0,43166.71781,93.02,6,2,10,8,8,12,13,10,8,8,53,0.116883117,0,0.576158817,0.459498783,NA,NA,NA,4.580194805,1,0,0,1,12.04991097,12.15511981,7.884427794,8.780460108,11.90632546,10.85058384,19.58329757,19.64064032,11.51027285,12.92111432,19.68419304,2.763474209,2.106518683,15.514897,17.25338862,26.85463989,27.03821507,27.01033382,15.99,8.12524477,2.485214373,2.831202816,25.25820795,31.04460352,31.39633054,31.2816612,2.572099514,6.12735727,41.07440469,40.91605512,10.46827026,3.871107904,4.422351956,50.12982009,8.978470184,9.016947832,9.000665975,10.35206547,10.3945119,6.541161559,7.260138424,10.36904564,3.585679492,4.045260901,0.828730509,3.097118797,5.880575311,1.105761596,1.087266614,3.251291466,2.027613972,1.041715387,6.045380172,3.708220783,2.178868645,2.084544172,4.018155579,2.518343201,0.834471365,3.583036105,0.828640799,0.524335832,2.64499323,0.840967161,1.741415679,0.418419753,1.107339278,4.997507907,3.101321399,36513.05195,18,5/7/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MCORE
Core,19,2017,1193,1,111,0.426036866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8091620.09,0,0,0,0,10302.6,1827839.63,2357968.79,2129397.08,0,1278963,487148.99,455537,0,0,0,0,536,111868,114378,144706,0,58520,25529,3372.903266,6130.115326,4304.399152,37425.7289,30035.36278,81268.50943,133492.7492,214761.2586,22384.62786,0,4741.675646,14745.35537,1377.301135,0,0,0,43248.96001,98.96,6,2,10,8,8,12,13,10,8,8,53,0.144623656,0,0.576158817,0.459498783,NA,NA,NA,4.579032258,1,0,0,1,12.05269247,12.156161,7.889736457,8.785365177,11.91268292,10.85367114,19.57673223,19.65558199,11.54232168,12.92812154,19.65825993,2.765414976,2.107260992,15.50610426,17.2592553,26.79944587,27.05041421,26.99802225,15.99,8.125090309,2.486172525,2.831216124,25.25010036,31.05096184,31.4028907,31.28416778,2.575466814,6.126848237,41.10745361,40.94264876,10.46917574,3.867132898,4.425696837,50.12304721,8.979660369,9.02002537,8.991346913,10.35065932,10.39541258,6.545743906,7.267536431,10.36695554,3.572318754,4.051434149,0.828617007,3.09501317,5.921504168,1.106398112,1.084459334,3.247683334,2.024610991,1.042837182,6.022779034,3.709647797,2.1795569,2.085496863,4.019528038,2.519724805,0.836573185,3.582716792,0.828398916,0.525839425,2.640194433,0.841398842,1.741449555,0.422825036,1.107586989,4.997873883,3.096631737,36491.33587,19,5/14/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MCORE
Core,20,2017,1194,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7963985.18,0,0,0,0,11662.97,1870988.1,2304288.26,2112702.93,0,1194486.48,469856.44,450492,0,0,0,0,571,113837,112614,142915,0,55752,24803,3670.188256,5926.466787,4005.362192,5248.607696,4180.391258,23031.01619,21316.60133,44347.61752,22384.62786,0,4797.857764,14745.35537,1377.301135,0,0,0,43305.14213,100.94,6,2,10,8,8,12,13,10,8,8,53,0.236866359,0,0.576158817,0.459498783,NA,NA,NA,4.579032258,1,0,0,1,12.0552362,12.16613796,7.88745014,8.790701107,11.92897468,10.85434016,19.60732757,19.68128847,11.53146201,12.94290146,19.74204386,2.769158311,2.109467974,15.49885251,17.2757168,26.83624302,27.05746855,27.0042654,15.99,8.124264174,2.484125369,2.832409142,25.26576615,31.08370683,31.44101114,31.31421922,2.575567778,6.123478016,41.20736076,41.0508056,10.47387258,3.869854767,4.426736596,50.70660174,8.986771391,9.026937813,9.011406017,10.353995,10.39928355,6.543786741,7.267157107,10.367467,3.581767814,4.064529862,0.832846027,3.078627266,5.901351618,1.110572951,1.088743078,3.251947001,2.021180142,1.040782947,6.078061949,3.711786702,2.181772948,2.085496863,4.019528038,2.519724805,0.837615304,3.586422878,0.828398916,0.525336068,2.639462033,0.840923057,1.743099266,0.422434388,1.109975562,4.997873883,3.096766362,36277.48387,20,5/21/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MCORE
Core,21,2017,1195,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8174025.7,0,0,0,0,10514.05,1861432.28,2379855.4,2151506.53,0,1278112.08,492605.36,448094,0,0,0,0,508,110441,112921,142007,0,57229,24988,3456.248041,6889.434968,3998.011971,17.30469702,0,14360.99968,114051.6894,128412.6891,22384.62786,0,4797.857764,14975.93388,1377.301135,0,0,0,43535.72064,102.92,6,2,10,8,8,12,13,10,8,8,53,0.348847926,0,0.544171328,0.469601585,0.592937294,0.643465347,0.547887789,4.536175115,1,0,0,1,12.06938796,12.16825443,7.890983259,8.792388783,11.93272277,10.85559752,19.62677053,19.68482755,11.55422094,12.94723168,19.71273808,2.765947824,2.110207752,15.5052762,17.27859941,26.85326615,27.05674294,27.00902475,15.99,8.132258834,2.48801627,2.829907524,25.28571884,31.09743514,31.45053973,31.31777406,2.57798586,6.132448689,41.27614249,41.08301584,10.47890461,3.884088087,4.432409524,50.93385103,8.988763167,9.029195877,9.013841532,10.35624168,10.40112687,6.543579714,7.271350036,10.37253928,3.586906215,4.056010886,0.828606161,3.096890539,5.928952785,1.1106231,1.088791649,3.253989367,2.027399552,1.04186768,6.11901652,3.712785593,2.182552291,2.085496863,4.019528038,2.519724805,0.836784089,3.588427217,0.828398916,0.523971877,2.632724602,0.841595485,1.745258943,0.420676886,1.1101195,4.997873883,3.102992428,36277.48387,21,5/28/2017,1,5,2017,q2,q2 2017,,WINGSTOP,WG,MCORE
Core,22,2017,1196,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8180158.37,0,0,0,0,10345.99,1856850.24,2337775.46,2191957.26,0,1296124.46,487104.96,455116,0,0,0,0,509,111845,112580,146097,0,58947,25138,3286.882385,7144.462373,3869.550841,31937.39337,25030.44781,71268.73677,41367.41998,112636.1567,22384.62786,0,4486.150589,15283.3719,1377.301135,0,0,0,43531.45149,98.06,6,2,10,8,8,12,13,10,8,8,53,0.247004608,0,0.544171328,0.469601585,0.592937294,0.643465347,0.547887789,4.479032258,1,0,0,1,12.05643879,12.1720935,7.898070281,8.79422462,11.92698425,10.85606134,19.61123423,19.68905386,11.55443605,12.94356493,19.73059725,2.76462418,2.110901907,15.51396643,17.28499565,26.84047693,27.05967223,27.00928509,15.99,8.133955428,2.49036373,2.830058208,25.2706012,31.10789976,31.46304376,31.34307258,2.576647646,6.12848233,41.26299523,41.0987249,10.4663498,3.875459534,4.428792971,50.96707942,8.991214544,9.031868688,9.017106486,10.35939578,10.40379968,6.544147891,7.269383727,10.37705697,3.578603718,4.069125073,0.828518997,3.088461327,5.963643019,1.111729341,1.094992039,3.264158716,2.027019028,1.042901349,6.076575687,3.713944272,2.183892683,2.085496863,4.019528038,2.519724805,0.836424731,3.587419624,0.828398916,0.525668705,2.644359261,0.842955918,1.744190026,0.419798038,1.111218228,4.997873883,3.09995931,36277.48387,22,6/4/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MCORE
Core,23,2017,1197,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7890158.45,0,0,0,0,9612.43,1822681.87,2258907.88,2078126.17,0,1252610.59,468219.51,442344,0,0,0,0,504,110549,108864,140534,0,57488,24405,3587.484624,6635.428915,3602.873757,26964.30854,29313.85486,70103.9507,134481.8496,204585.8003,22384.62786,0,4518.955476,15283.3719,1393.839643,0,0,0,43580.79488,107.96,6,2,10,8,8,12,13,10,8,8,53,0.04746691,0,0.544227194,0.470212433,0.593300654,0.643333333,0.548202614,4.478913738,1,0,0,1,12.06291029,12.17660422,7.889778071,8.799516033,11.93489705,10.85885255,19.62776213,19.70621988,11.54314723,12.94015084,19.77076706,2.782750273,2.112192676,15.50741284,17.29675564,26.84437637,27.0696598,27.0329939,15.99,8.133172201,2.481792297,2.830330007,25.31357444,31.08828192,31.47915762,31.35152754,2.580502098,6.130113287,41.25456364,41.13630765,10.48186251,3.86232073,4.429306677,50.99826679,8.990292502,9.036609604,9.013139175,10.35852312,10.40985315,6.543308369,7.271785975,10.37911553,3.574762198,4.072447663,0.829538549,3.093435012,5.971476581,1.110472592,1.091798791,3.260305274,2.0236198,1.041552082,6.146537056,3.713726322,2.185608056,2.088505735,4.023862656,2.524088308,0.83848368,3.586534239,0.829011369,0.525359825,2.651360799,0.841957731,1.74530542,0.419028463,1.111859436,4.999029743,3.106372734,36069.76513,23,6/11/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MCORE
Core,24,2017,1198,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7689007.66,0,0,0,0,10118.77,1778673.36,2179126.58,2028760.23,0,1226599,465729.72,430656,0,0,0,0,514,107248,105450,137692,0,55756,23996,4027.827418,6295.403407,3425.47861,3664.431594,4197.708503,21610.84953,22847.47642,44458.32595,22384.62786,0,4535.108321,15283.3719,1397.555564,0,0,0,43600.66365,109.04,6,2,10,8,8,12,13,10,8,8,53,0.184847102,0,0.544227194,0.470212433,0.593300654,0.643333333,0.548202614,4.478913738,1,0,0,1,12.05573995,12.1753246,7.884533383,8.801169592,11.93501818,10.86075585,19.61589578,19.71303572,11.53955678,12.94483103,19.80180073,2.783797742,2.112292544,15.49481315,17.30156554,26.8406885,27.07417114,27.02168975,15.99,8.130432905,2.48704797,2.829540185,25.30706732,31.10825845,31.47797463,31.363748,2.579696618,6.134909476,41.24898468,41.11345296,10.48502434,3.858715896,4.431940733,50.98325169,8.990337247,9.036609604,9.013699478,10.35802245,10.40985315,6.543958823,7.272147041,10.37595406,3.576662104,4.073009701,0.82909506,3.099886027,5.959573149,1.112252097,1.087979815,3.256493956,2.022395081,1.042225584,6.091082148,3.713941038,2.185643016,2.088505735,4.023862656,2.524088308,0.840491955,3.589190241,0.829011369,0.5257884,2.654205003,0.843349417,1.747135529,0.420796779,1.112885358,4.999029743,3.106847025,35929.77636,24,6/18/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MCORE
Core,25,2017,1199,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7818038.71,0,0,0,0,10355.04,1837258.99,2201754.81,2098820.17,0,1205687.3,464162.4,440636,0,0,0,0,528,110212,107082,142333,0,55894,24587,4179.300209,6261.760337,4346.160839,8.553803805,0,14795.77519,168.6031711,14964.37836,20584.82621,0,4535.108321,15275.93388,1397.555564,0,0,0,41793.42398,111.02,6,2,10,8,8,12,13,10,8,8,53,0.227664399,0,0.541427339,0.466453034,0.591287106,0.641205241,0.546309601,4.466614512,1,0,0,1,12.06964863,12.17627289,7.902441119,8.797205503,11.9465367,10.86712778,19.61990686,19.72460017,11.56738449,12.94004591,19.77012647,2.7652915,2.112916058,15.49421724,17.29375805,26.87991022,27.08542104,27.05385009,15.99,8.138007523,2.487946244,2.834679294,25.3145924,31.0540635,31.47786323,31.38956124,2.58154712,6.134020029,41.24669684,41.16712725,10.48121198,3.851853801,4.437738163,51.02104802,8.992220192,9.038218431,9.028756796,10.36158679,10.4129017,6.550160532,7.270020028,10.38706794,3.582844871,4.07752933,0.829856309,3.116860674,5.968383217,1.111894099,1.095683492,3.252033348,2.024503642,1.04257012,6.136025232,3.71442533,2.187592876,2.088356492,4.023647655,2.523871874,0.838898048,3.587240321,0.829580004,0.527784539,2.651485017,0.843706887,1.746280605,0.42343499,1.112519321,4.998972412,3.10344322,35806.68194,25,6/25/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MCORE
Core,26,2017,1200,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7722874.9,0,0,0,0,10878.33,1777016.18,2173475.69,2091711.38,0,1209696.06,460097.26,425661,0,0,0,0,518,105285,103334,138430,0,54606,23488,3618.447719,6091.147289,3739.100839,11748.71813,0,25197.41398,81731.3226,106928.7366,9786.016291,0,4535.108321,15231.30579,0,0,0,0,29552.4304,113,6,2,10,8,8,12,13,10,8,8,53,0.164104882,0,0.532066809,0.449071176,0.585404531,0.634660194,0.541779935,4.381962025,1,0,0,1,12.06806555,12.18345471,7.895598558,8.80205154,11.95796801,10.86745955,19.64958321,19.73773161,11.56250109,12.94430768,19.78974493,2.763530818,2.113986675,15.50229768,17.3024387,26.87291535,27.08601382,27.05718886,15.99,8.138171212,2.489777246,2.833865921,25.32514337,31.14351127,31.50880814,31.39849714,2.583805893,6.141702603,41.30589932,41.25326317,10.48962517,3.84778205,4.442583283,51.07548775,8.995008837,9.043662519,9.036675818,10.36498158,10.41838058,6.547711748,7.278009499,10.40241828,3.587208639,4.072726054,0.831287267,3.092489407,5.980656489,1.112712757,1.088836457,3.276952884,2.022278273,1.046023864,6.127147792,3.717466433,2.19064009,2.089340878,4.025065774,2.525299443,0.840873948,3.587802608,0.830773054,0.529096865,2.65136805,0.844384192,1.748363516,0.421794641,1.113484705,4.999350564,3.110681025,35609.41387,26,7/2/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MCORE
Core,27,2017,1201,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7922764.59,0,0,0,0,11488.02,1847012.32,2202992.27,2122364.87,0,1259271.77,479635.34,443881,0,0,0,0,575,110613,107380,142346,0,57955,25012,4143.904937,1142.919986,3587.283827,20450.57293,0,29324.68168,168373.1313,197697.813,9786.016291,0,4527.156698,15231.30579,0,0,0,0,29544.47877,111.02,6,2,10,8,8,12,13,10,8,8,53,0.193384569,0,0.532066809,0.449071176,0.585404531,0.634660194,0.541779935,4.381962025,1,0,0,1,12.08513689,12.19646667,7.909406607,8.809088564,11.98109601,10.86687661,19.68342127,19.76813635,11.58843338,12.95704504,19.82234376,2.76743564,2.115593439,15.51836896,17.31515355,26.87509527,27.09060385,27.04742491,15.99,8.144920193,2.490503223,2.834412632,25.36724654,31.16756337,31.5355679,31.41738815,2.584012346,6.138440123,41.35403276,41.22848244,10.4926363,3.856766022,4.443145569,51.05963739,9.005804642,9.053800111,9.041636948,10.3713838,10.42422246,6.547202467,7.27721318,10.40559699,3.590215026,4.091179514,0.830967704,3.099427615,6.017035403,1.116337113,1.092217279,3.27174552,2.025050708,1.046711331,6.130181725,3.721129245,2.195223084,2.089340878,4.025065774,2.525299443,0.839460255,3.589100875,0.830849848,0.527124186,2.659551162,0.844489568,1.75053023,0.426838085,1.115762581,4.999350564,3.101220844,35632.04742,27,7/9/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MCORE
Core,28,2017,1202,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7939114.57,0,0,0,0,10549.54,1877178.43,2201546.67,2094425.03,0,1271257.46,484157.44,446030,0,0,0,0,517,113505,106430,141839,0,58657,25082,3968.150969,444.3102826,3371.268296,3087.226467,0,10870.95602,51462.75634,62333.71235,9786.016291,0,4527.156698,15231.30579,0,0,0,0,29544.47877,107.96,6,2,10,8,8,12,13,10,8,8,53,0.092744479,0,0.530381054,0.446774429,0.584711538,0.633429487,0.540705128,4.3829653,1,0,0,1,11.89208898,12.21310497,7.874099222,8.878399718,11.99645694,10.96489042,19.32130266,19.88064454,11.58175995,13.06686063,19.89873952,2.765757015,2.121539687,15.48097919,17.42057394,26.6031478,27.28202321,27.24784658,15.99,8.14633724,2.402961708,2.852962726,25.56294477,30.97476336,31.7370513,31.60246646,2.593223757,6.135907019,41.52165582,41.34703265,10.48400067,3.746588355,4.468157435,51.31598085,8.833716847,9.090533039,9.067753215,10.23087716,10.49216183,6.520311157,7.316112654,10.46015493,3.500136282,4.157094674,0.836431919,3.113112509,5.980503332,1.113568795,1.090866083,3.280916269,2.028192677,1.045597777,6.14561203,3.744610959,2.205552403,2.089264093,4.024955157,2.525188089,0.843643498,3.597733159,0.836051012,0.535171479,2.722802196,0.856995617,1.748963856,0.422657542,1.116750795,4.999321067,3.111019832,35508.05873,28,7/16/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MCORE
Core,29,2017,1203,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8322725.32,0,0,0,0,10273.29,1926882.98,2277512.88,2196542.77,0,1395366.1,516147.3,461475,0,0,0,0,503,115141,108523,146901,0,63771,26636,4038.708744,4246.953708,3143.322013,0.015097121,0,11428.99956,4273.796945,15702.79651,9786.016291,0,4559.360505,15231.30579,0,0,0,0,29576.68258,107.06,6,2,10,8,8,12,13,10,8,8,53,0.099281222,0,0.531417591,0.447979541,0.584664537,0.634600639,0.541246006,4.382389937,1,0,0,1,11.24364854,12.25507026,7.827308831,9.114688773,12.06985764,11.2550604,18.23242591,20.22863892,11.60851713,13.44236013,20.08278421,2.762818549,2.1467242,15.42763191,17.7632791,25.7061344,27.96154738,27.81026726,15.99,8.150886395,2.264360046,2.913569308,26.1150032,30.34802571,32.38244495,32.08196843,2.623442398,6.136473065,42.31980009,41.94097784,10.4896766,3.509676779,4.520428153,52.15819156,8.234172801,9.21209217,9.134887938,9.740926218,10.72410417,6.469139242,7.46079329,10.62790387,3.304977616,4.344284142,0.85126352,3.113280804,5.98758141,1.114653444,1.093690445,3.29302926,2.027569048,1.049413592,6.144044052,3.819329447,2.241821779,2.089187791,4.024845235,2.525077434,0.857218963,3.620287383,0.850956871,0.565338314,2.903726581,0.897262808,1.745208624,0.431319618,1.116173155,4.999291756,3.101746958,35427.05198,29,7/23/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MCORE
Core,30,2017,1204,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,8140591.48,0,0,0,0,9790.27,1901853.69,2259342.77,2172139.55,0,1314986.7,482478.5,453927,0,0,0,0,504,114284,107997,145828,0,59925,25389,580.12042,6102.114379,3127.027105,0.006821945,0,9809.268727,81410.066,91219.33473,21666.18158,0,4584.066054,14599.07438,0,2101.322314,0,0,42950.64433,109.04,6,2,10,8,8,12,13,10,8,8,53,0.214285714,0,0.524544276,0.435400924,0.577704245,0.623578275,0.5330534,4.337017071,1,0,0,1,11.17662756,12.25721616,7.827202664,9.137394977,12.09014693,11.30428974,18.03868766,20.25533844,11.60126098,13.46768151,20.12634608,2.763702418,2.150686258,15.43151757,17.80094522,25.45993184,28.0246459,27.87550698,15.99,8.152881926,2.242502882,2.9222546,26.18762153,30.26739095,32.4468484,32.12403799,2.63059021,6.141867543,42.34119934,42.03520754,10.48828515,3.502565192,4.542271237,52.22784775,8.171852855,9.22211014,9.140601242,9.689264648,10.7439155,6.461339883,7.486248919,10.64372274,3.276464869,4.361401797,0.852251093,3.118948035,5.981760596,1.113094612,1.092832988,3.290160837,2.029923694,1.047317386,6.114404967,3.825887932,2.243947343,2.089187791,4.024845235,2.525077434,0.857816321,3.620679516,0.851990115,0.569475033,2.929665608,0.900721871,1.744060092,0.435884262,1.116571133,4.999291756,3.105364564,35364.84277,30,7/30/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MCORE
Core,31,2017,1205,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7944895.71,0,0,0,0,10854.56,1894316.24,2174128.58,2108189.44,0,1273111.53,484295.36,445913,0,0,0,0,544,114854,104588,142082,0,58548,25297,0,5863.719502,10863.94027,0.000975909,0,16727.66075,13587.77279,30315.43354,26418.2477,0,4584.066054,14346.18182,0,2941.85124,0,0,48290.34681,102.02,6,2,10,8,8,12,13,10,8,8,53,0.255615454,0,0.52179495,0.430369478,0.574920128,0.619169329,0.529776358,4.318867925,1,0,0,1,11.17831363,12.25794662,7.822165618,9.136340385,12.0844562,11.30455947,18.02936105,20.26284099,11.60186115,13.48885815,20.14205399,2.763410766,2.150905122,15.42578007,17.80639905,25.46319858,28.03344104,27.91965807,15.99,8.153065421,2.229013816,2.923989108,26.17532917,30.2694914,32.45609505,32.13134701,2.633995549,6.136740073,42.36928228,42.01894935,10.49533952,3.483248634,4.535295018,52.17296447,8.173326292,9.222918765,9.142555895,9.68861509,10.74418504,6.463767149,7.491873203,10.66786401,3.273986726,4.380223708,0.852197346,3.137785372,5.974469506,1.11142722,1.084397159,3.292164988,2.033196929,1.047916813,6.125626497,3.826174866,2.244148944,2.089187791,4.088977659,2.549925817,0.857726007,3.620591317,0.851990115,0.56799101,2.922416642,0.900417972,1.744318985,0.441707313,1.116395605,4.999291756,3.125558691,35364.84277,31,8/6/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,MCORE
